index,Bool_char,Bool_cons,Bool_dis,Bool_inj,E_PV_batt,E_PV_curt,E_PV_grid,E_PV_load,E_char,E_cons,E_dis,E_grid_batt,E_grid_load,E_loss_Batt,E_loss_conv,E_loss_inv,E_loss_inv_PV,E_loss_inv_batt,E_loss_inv_grid,SOC,E_demand,E_PV,Export_price,price,Inv_P,Conv_P
2015-03-01 10:45:00-06:00,1.0,1.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.22499697145996814,0.0,0.011503028540031823,0.0,0.0,0.011503028540031823,0.0,0.00473677834652565,0.011841945866314128,0.011841945866314128,0.0,0.0,0.3229153226504904,0.2227325,0.4029304304704694,0.02617,0.073,0.947355669305129,0.9189349992259751
2015-03-01 11:00:00-06:00,1.0,1.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.15315517326465325,0.0,0.10312732673534676,0.0,0.0,0.10312732673534676,0.0,0.0032243194371505976,0.008060798592876497,0.008060798592876497,0.0,0.0,0.3229153226504904,0.2100325,0.6455377277257446,0.02485,0.073,0.644863887430119,0.6255179708072154
2015-03-01 11:15:00-06:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15310775137820118,0.0,0.19437474862179885,0.0,0.0,0.19437474862179885,0.0,0.003223321081646344,0.008058302704115861,0.008058302704115861,0.0,0.0,0.3229153226504904,0.23721750000000005,0.6372075900504116,0.02485,0.073,0.6446642163292682,0.6253242898393901
2015-03-01 11:30:00-06:00,1.0,1.0,0.0,0.0,0.0,-6.938893903907227e-18,0.0,0.047826823237805724,0.0,0.17847317676219426,0.0,0.0,0.17847317676219426,0.0,0.0010068804892169637,0.0025172012230424102,0.0025172012230424102,0.0,0.0,0.3229153226504904,0.2490675,1.0372924349483563,0.02485,0.073,0.20137609784339253,0.19533481490809074
2015-03-01 11:45:00-06:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04782416968205221,0.0,0.14390833031794778,0.0,0.0,0.14390833031794778,0.0,0.0010068246248853107,0.002517061562213277,0.002517061562213277,0.0,0.0,0.3229153226504904,0.23485,1.0308061646327569,0.02485,0.073,0.20136492497706196,0.1953239772277501
2015-03-01 12:00:00-06:00,1.0,1.0,0.0,0.0,0.0,-6.938893903907227e-18,0.0,0.049902445016065534,0.0,0.17539755498393447,0.0,0.0,0.17539755498393447,0.0,0.0010505777898119069,0.002626444474529768,0.002626444474529768,0.0,0.0,0.3229153226504904,0.2231175,1.0893682257959312,0.02368,0.073,0.2101155579623812,0.20381209122350977
2015-03-01 12:15:00-06:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04990338148949527,0.0,0.26309661851050475,0.0,0.0,0.26309661851050475,0.0,0.0010505975050420066,0.002626493762605017,0.002626493762605017,0.0,0.0,0.3229153226504904,0.2477325,1.0899872022199977,0.02368,0.073,0.21011950100840113,0.2038159159781491
2015-03-01 12:30:00-06:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1925197434812798,0.0,0.033562756518720184,0.0,0.0,0.033562756518720184,0.0,0.004053047231184842,0.010132618077962108,0.010132618077962108,0.0,0.0,0.3229153226504904,0.2266,1.107885125326422,0.02368,0.073,0.8106094462369676,0.7862911628498586
2015-03-01 12:45:00-06:00,1.0,1.0,0.0,0.0,0.003035516720801013,0.0,0.0,0.1896825,0.003035516720801013,0.0,0.0,0.0,0.0,0.00024393412368356934,0.004057221404648447,0.00998328947368422,0.00998328947368422,0.0,0.0,0.3257069052476078,0.24305,1.1111084254595822,0.02368,0.073,0.7986631578947369,0.7871009525017979
2015-03-01 13:00:00-06:00,1.0,1.0,0.0,0.0,0.0380849022604045,0.0,0.0,0.1549675,0.0380849022604045,0.0,0.0,0.0,0.0,0.003060502745646105,0.004064261100219046,0.008156184210526326,0.008156184210526326,0.0,0.0,0.3607313047623662,0.21121750000000009,1.1060856484854107,0.02203,0.073,0.6524947368421053,0.7884666534424942
2015-03-01 13:15:00-06:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1912802254736713,0.0,0.05030227452632871,0.0,0.0,0.05030227452632871,0.0,0.004026952115235189,0.010067380288087973,0.010067380288087973,0.0,0.0,0.3607313047623662,0.2383325,1.1122593912465382,0.02203,0.073,0.8053904230470371,0.7812287103556259
2015-03-01 13:30:00-06:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18672739898302232,0.0,0.0716051010169777,0.0,0.0,0.0716051010169777,0.0,0.003931103136484685,0.009827757841211713,0.009827757841211713,0.0,0.0,0.3607313047623662,0.2510825,1.0844083410230856,0.02203,0.073,0.7862206272969361,0.762634008478028
2015-03-01 13:45:00-06:00,1.0,1.0,0.0,0.0,0.19650790400152826,0.0,0.0,0.0,0.19650790400152826,0.25375,0.0,0.0,0.25375,0.015791375165562806,0.004137008505295336,0.0,0.0,0.0,0.0,0.5414478335983317,0.2851325,1.0941451073925608,0.02203,0.073,0.0,0.8025796500272944
2015-03-01 14:00:00-06:00,1.0,1.0,0.0,0.0,0.10136520771449534,0.0,0.0,0.0,0.10136520771449534,0.24438249999999997,0.0,0.0,0.24438249999999997,0.008145708091936843,0.0021340043729367463,0.0,0.0,0.0,0.0,0.6346673332208901,0.3502825,1.0429500830057372,0.021269999999999997,0.073,0.0,0.41399684834972833
2015-03-01 14:15:00-06:00,1.0,1.0,0.0,0.0,0.10144052937653247,0.0,0.0,0.0,0.10144052937653247,0.21695,0.0,0.0,0.21695,0.008151760940698147,0.0021355900921375282,0.0,0.0,0.0,0.0,0.7279561016567244,0.8468,1.0572916004655133,0.021269999999999997,0.073,0.0,0.41430447787468
2015-03-01 14:30:00-06:00,1.0,1.0,0.0,0.0,0.09326045172528576,1.3877787807814454e-17,0.0,0.0,0.09326045172528576,0.23958249999999998,0.0,0.0,0.23958249999999998,0.007494409900643961,0.001963377931058649,-6.802837160693368e-19,-6.802837160693368e-19,0.0,0.0,0.8137221434813662,0.4061175,0.9846296663396565,0.021269999999999997,0.073,-2.721134864277347e-18,0.3808953186253776
2015-03-01 14:45:00-06:00,1.0,1.0,0.0,0.0,0.09336306109225406,1.3877787807814454e-17,0.0,0.0,0.09336306109225406,0.1927,0.0,0.0,0.1927,0.007502655589373535,0.001965538128257982,-6.802837160693368e-19,-6.802837160693368e-19,0.0,0.0,0.8995825489842468,0.3083825,0.6066143295570946,0.021269999999999997,0.073,-2.721134864277347e-18,0.38131439688204816
2015-03-01 15:00:00-06:00,1.0,1.0,0.0,0.0,0.14135912752550062,6.613633252161577e-18,0.0,0.000377363282335369,0.14135912752550062,0.20589013671766465,0.0,0.0,0.20589013671766465,0.011359619487949226,0.0029839261222702343,1.9861225386072685e-05,1.9861225386072685e-05,0.0,0.0,1.0295820570217982,0.24175,0.5293465718606754,0.020319999999999998,0.073,0.0015888980308857666,0.5788816677204249
2015-03-01 15:15:00-06:00,1.0,1.0,0.0,0.0,0.1421018505078948,0.0,0.0,0.0,0.1421018505078948,0.1645325,0.0,0.0,0.1645325,0.011419304706814423,0.002991617905429367,8.673617379884034e-19,8.673617379884034e-19,0.0,0.0,1.1602646028228785,0.26315,0.5293465718606754,0.020319999999999998,0.073,3.4694469519536134e-18,0.5803738736532967
2015-03-01 15:30:00-06:00,1.0,1.0,0.0,0.0,0.062182509671320996,0.0,0.0,0.1369675,0.062182509671320996,0.0,0.0,0.0,0.0,0.004996986477187354,0.00419263178255413,0.007208815789473691,0.007208815789473691,0.0,0.0,1.217450126017012,0.2378325,0.4372912423299249,0.020319999999999998,0.073,0.5767052631578947,0.8133705658155005
2015-03-01 15:45:00-06:00,1.0,1.0,0.0,0.0,0.06945767064215846,0.0,0.0,0.1312,0.06945767064215846,0.0,0.0,0.0,0.0,0.005581618412803853,0.00422437201351913,0.006905263157894746,0.006905263157894746,0.0,0.0,1.2813261782463667,0.2585825,0.4372912423299249,0.020319999999999998,0.073,0.552421052631579,0.8195281706227104
2015-03-01 16:00:00-06:00,1.0,1.0,0.0,0.0,0.12475787275772035,0.0,0.0,0.12608250000000001,0.12475787275772035,0.0,0.0,0.0,0.0,0.010025542654810402,0.005280849952794117,0.006635921052631587,0.006635921052631587,0.0,0.0,1.3960585083492767,0.2259175,0.33077256745275563,0.02027,0.073,0.5308736842105264,1.0244848908420578
2015-03-01 16:15:00-06:00,1.0,1.0,0.0,0.0,0.1044759249612156,0.0,0.0,0.1634,0.1044759249612156,0.0,0.0,0.0,0.0,0.008395685329883282,0.005639493157078228,0.008600000000000007,0.008600000000000007,0.0,0.0,1.4921387479806092,0.2425675,0.33077256745275563,0.02027,0.073,0.688,1.0940616724731753
2015-03-01 16:30:00-06:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0334006800029114,0.0,0.1030318199970886,0.0,0.0,0.1030318199970886,0.0,0.0007031722105876093,0.0017579305264690233,0.0017579305264690233,0.0,0.0,1.4921387479806092,0.3262825,0.21675879864192169,0.02027,0.073,0.1406344421175217,0.13641540885399606
2015-03-01 16:45:00-06:00,1.0,1.0,0.0,0.0,0.035504653090655924,0.0,0.0,0.0,0.035504653090655924,0.1343,0.0,0.0,0.1343,0.002853153922365109,0.0007474663808559151,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,1.5247902471489,0.34051750000000003,0.21675879864192169,0.02027,0.073,8.673617379884035e-19,0.14500847788604737
2015-03-01 17:00:00-06:00,1.0,1.0,0.0,0.0,0.02690196924222784,3.4694469519536134e-18,0.0,0.0,0.02690196924222784,0.1496825,0.0,0.0,0.1496825,0.0021618422483054285,0.0005663572472047973,4.6769505479766686e-20,4.6769505479766686e-20,0.0,0.0,1.549530374142822,0.3886825,0.10200921788657259,0.02507,0.073,1.8707802191906674e-19,0.10987330595773055
2015-03-01 17:15:00-06:00,1.0,1.0,0.0,0.0,0.028565459116487182,3.4694469519536134e-18,0.0,0.0,0.028565459116487182,0.3866,0.0,0.0,0.3866,0.002295520294600909,0.0006013780866628885,4.6769505479766686e-20,4.6769505479766686e-20,0.0,0.0,1.5758003129647085,0.32175,0.10200921788657259,0.02507,0.073,1.8707802191906674e-19,0.11666734881260028
2015-03-01 17:30:00-06:00,1.0,1.0,0.0,0.0,0.16840112672979982,2.7755575615628914e-17,0.0,0.0,0.16840112672979982,0.43455,0.0,0.0,0.43455,0.013532714544006707,0.003545286878522105,-1.3605674321386736e-18,-1.3605674321386736e-18,0.0,0.0,1.7306687251505015,0.28786750000000005,0.010249837857488257,0.02507,0.073,-5.442269728554694e-18,0.6877856544332877
2015-03-01 17:45:00-06:00,1.0,1.0,0.0,0.0,0.16840112672979982,2.7755575615628914e-17,0.0,0.0,0.16840112672979982,0.3168,0.0,0.0,0.3168,0.013532714544006707,0.003545286878522105,-1.3605674321386736e-18,-1.3605674321386736e-18,0.0,0.0,1.8855371373362948,0.2835325,0.010249837857488257,0.02507,0.073,-5.442269728554694e-18,0.6877856544332877
2015-03-31 19:00:00-05:00,1.0,1.0,0.0,0.0,0.06744872900281518,0.0,0.0,0.0,0.06744872900281518,0.43795,0.0,0.0,0.43795,0.005420179862666226,0.0014199732421645314,0.0,0.0,0.0,0.0,1.947565686476444,0.33181750000000004,0.0,0.02509,0.073,0.0,0.27547480897991883
2015-03-31 19:15:00-05:00,1.0,1.0,0.0,0.0,0.06744872900281518,0.0,0.0,0.0,0.06744872900281518,0.14295,0.0,0.0,0.14295,0.005420179862666226,0.0014199732421645314,0.0,0.0,0.0,0.0,2.0095942356165932,0.3163,0.0,0.02509,0.073,0.0,0.27547480897991883
2015-03-31 19:30:00-05:00,1.0,1.0,0.0,0.0,0.009084204668331736,1.7347234759768067e-18,0.0,0.0,0.009084204668331736,0.39415,0.0,0.0,0.39415,0.0007300066871471383,0.00019124641407014203,2.3384752739883343e-20,2.3384752739883343e-20,0.0,0.0,2.0179484335977773,0.3090675,0.0,0.02509,0.073,9.353901095953337e-20,0.03710180432960751
2015-03-31 19:45:00-05:00,1.0,1.0,0.0,0.0,0.009084204668331736,1.7347234759768067e-18,0.0,0.0,0.009084204668331736,0.39548249999999996,0.0,0.0,0.39548249999999996,0.0007300066871471383,0.00019124641407014203,2.3384752739883343e-20,2.3384752739883343e-20,0.0,0.0,2.026302631578962,0.2485175000000001,0.0,0.02509,0.073,9.353901095953337e-20,0.03710180432960751
2015-03-31 20:00:00-05:00,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4874825,0.0,0.0,0.4874825,0.0,0.0,0.0,0.0,0.0,0.0,2.026302631578962,0.26226750000000004,0.0,0.02468,0.073,0.0,0.0
2015-03-31 20:15:00-05:00,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8781324999999975,0.7000000000000023,0.0,1.8781324999999975,0.0,0.0,0.03500000000000015,0.0,0.03500000000000015,0.0,1.3263026315789594,0.2473675,0.0,0.02468,0.073,2.9400000000000097,0.0
2015-03-31 20:30:00-05:00,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8781324999999975,0.3482289473684236,0.0,1.8781324999999975,0.0,0.0,0.017411447368421196,0.0,0.017411447368421196,0.0,0.978073684210536,0.1716325,0.0,0.02468,0.073,1.4625615789473791,0.0
2015-03-31 20:45:00-05:00,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8781324999999975,0.4869657894736864,0.0,1.8781324999999975,0.0,0.0,0.024348289473684344,0.0,0.024348289473684344,0.0,0.4911078947368495,0.1796,0.0,0.02468,0.073,2.045256315789483,0.0
2015-03-31 21:00:00-05:00,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5925,0.0,0.0,1.5925,0.0,0.0,0.0,0.0,0.0,0.0,0.4911078947368495,0.2097325,0.0,0.024460000000000003,0.073,0.0,0.0
2015-03-31 21:15:00-05:00,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8781324999999975,0.10554473684210733,0.0,1.8781324999999975,0.0,0.0,0.005277236842105371,0.0,0.005277236842105371,0.0,0.38556315789474216,0.21155,0.0,0.024460000000000003,0.073,0.4432878947368508,0.0
2015-03-31 21:30:00-05:00,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8781324999999975,0.2864052631578972,0.0,1.8781324999999975,0.0,0.0,0.014320263157894876,0.0,0.014320263157894876,0.0,0.09915789473684494,0.3031825,0.0,0.024460000000000003,0.073,1.2029021052631683,0.0
2015-03-31 21:45:00-05:00,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8781324999999975,0.0991578947368445,0.0,1.8781324999999975,0.0,0.0,0.00495789473684223,0.0,0.00495789473684223,0.0,4.440892098500626e-16,0.2786825000000001,0.0,0.024460000000000003,0.073,0.4164631578947469,0.0
2015-03-31 22:00:00-05:00,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0484325,0.0,0.0,1.0484325,0.0,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.2596675,0.0,0.02402,0.073,0.0,0.0
2015-03-31 22:15:00-05:00,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6565825,0.0,0.0,0.6565825,0.0,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.2758,0.0,0.02402,0.073,0.0,0.0
2015-03-31 22:30:00-05:00,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23278249999999998,0.0,0.0,0.23278249999999998,0.0,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.26115,0.0,0.02402,0.073,0.0,0.0
2015-03-31 22:45:00-05:00,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25755,0.0,0.0,0.25755,0.0,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.2741,0.0,0.02402,0.073,0.0,0.0
2015-03-31 23:00:00-05:00,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4288175,0.0,0.0,0.4288175,0.0,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.26931750000000004,0.0,0.02231,0.073,0.0,0.0
2015-03-31 23:15:00-05:00,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25373249999999997,0.0,0.0,0.25373249999999997,0.0,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.2303325,0.0,0.02231,0.073,0.0,0.0
2015-03-31 23:30:00-05:00,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2295825,0.0,0.0,0.2295825,0.0,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.2605175,0.0,0.02231,0.073,0.0,0.0
2015-03-31 23:45:00-05:00,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2485325,0.0,0.0,0.2485325,0.0,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.25415,0.0,0.02231,0.073,0.0,0.0
2015-04-01 00:00:00-05:00,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41711750000000003,0.0,0.0,0.41711750000000003,0.0,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.30125,0.0,0.02103,0.073,0.0,0.0
2015-04-01 00:15:00-05:00,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2744,0.0,0.0,0.2744,0.0,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.2332675,0.0,0.02103,0.073,0.0,0.0
2015-04-01 00:30:00-05:00,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27013250000000005,0.0,0.0,0.27013250000000005,0.0,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.2927325,0.0,0.02103,0.073,0.0,0.0
2015-04-01 00:45:00-05:00,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45675,0.0,0.0,0.45675,0.0,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.28273250000000005,0.0,0.02103,0.073,0.0,0.0
2015-04-01 01:00:00-05:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21546750000000006,0.0,0.0,0.2154675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2490175000000001,0.0,0.02001,0.073,0.0,0.0
2015-04-01 01:15:00-05:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22528250000000005,0.0,0.0,0.22528249999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28346750000000004,0.0,0.02001,0.073,0.0,0.0
2015-04-01 01:30:00-05:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2121500000000001,0.0,0.0,0.21215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3097825,0.0,0.02001,0.073,0.0,0.0
2015-04-01 01:45:00-05:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2273175000000001,0.0,0.0,0.2273175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3266675000000001,0.0,0.02001,0.073,0.0,0.0
2015-04-01 02:00:00-05:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3981325000000001,0.0,0.0,0.3981325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3052,0.0,0.019,0.073,0.0,0.0
2015-04-01 02:15:00-05:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23013250000000005,0.0,0.0,0.2301325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2716175,0.0,0.019,0.073,0.0,0.0
2015-04-01 02:30:00-05:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20751750000000005,0.0,0.0,0.20751750000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3282175,0.0,0.019,0.073,0.0,0.0
2015-04-01 02:45:00-05:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23115000000000005,0.0,0.0,0.23115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2717,0.0,0.019,0.073,0.0,0.0
2015-04-01 03:00:00-05:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20750000000000005,0.0,0.0,0.2075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2546325,0.0,0.018019999999999998,0.073,0.0,0.0
2015-04-01 03:15:00-05:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2283675000000001,0.0,0.0,0.2283675000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2552825,0.0,0.018019999999999998,0.073,0.0,0.0
2015-04-01 03:30:00-05:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19343250000000006,0.0,0.0,0.1934325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30266750000000003,0.0,0.018019999999999998,0.073,0.0,0.0
2015-04-01 03:45:00-05:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16458250000000002,0.0,0.0,0.1645825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21275,0.0,0.018019999999999998,0.073,0.0,0.0
2015-04-01 04:00:00-05:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15206750000000002,0.0,0.0,0.1520675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429175,0.0,0.016739999999999998,0.073,0.0,0.0
2015-04-01 04:15:00-05:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15860000000000002,0.0,0.0,0.1586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1560175,0.0,0.016739999999999998,0.073,0.0,0.0
2015-04-01 04:30:00-05:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15516750000000004,0.0,0.0,0.15516749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2199325,0.0,0.016739999999999998,0.073,0.0,0.0
2015-04-01 04:45:00-05:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15611750000000002,0.0,0.0,0.1561175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18215,0.0,0.016739999999999998,0.073,0.0,0.0
2015-04-01 05:00:00-05:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15826750000000006,0.0,0.0,0.1582675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1591175,0.0,0.01924,0.073,0.0,0.0
2015-04-01 05:15:00-05:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15118250000000005,0.0,0.0,0.1511825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17625,0.0,0.01924,0.073,0.0,0.0
2015-04-01 05:30:00-05:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16288250000000004,0.0,0.0,0.1628825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1998675,0.0,0.01924,0.073,0.0,0.0
2015-04-01 05:45:00-05:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14661749999999998,0.0,0.0,0.14661749999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1915175,0.0,0.01924,0.073,0.0,0.0
2015-04-01 06:00:00-05:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16530000000000006,0.0,0.0,0.1653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135675,0.0,0.02097,0.073,0.0,0.0
2015-04-01 06:15:00-05:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14368250000000002,0.0,0.0,0.1436825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1387,0.0,0.02097,0.073,0.0,0.0
2015-04-01 06:30:00-05:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16958250000000002,0.0,0.0,0.1695825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1433,0.0,0.02097,0.073,0.0,0.0
2015-04-01 06:45:00-05:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19423250000000009,0.0,0.0,0.1942325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428175,0.0,0.02097,0.073,0.0,0.0
2015-04-01 07:00:00-05:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17221750000000002,0.0,0.0,0.1722175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1224325,0.0,0.022680000000000002,0.073,0.0,0.0
2015-04-01 07:15:00-05:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2574500000000001,0.0,0.0,0.25745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1354,0.0,0.022680000000000002,0.073,0.0,0.0
2015-04-01 07:30:00-05:00,1.0,1.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0008770075280913148,0.0,0.1941554924719087,0.0,0.0,0.1941554924719087,0.0,1.8463316380869798e-05,4.615829095217451e-05,4.615829095217451e-05,0.0,0.0,0.0,0.1411175,0.0,0.022680000000000002,0.073,0.003692663276173957,0.003581883377888738
2015-04-01 07:45:00-05:00,0.0,1.0,1.0,0.0,0.0,2.168404344971009e-19,0.0,0.0008779495471130232,0.0,0.17387205045288698,0.0,0.0,0.17387205045288698,0.0,1.8483148360274192e-05,4.620787090068549e-05,4.620787090068549e-05,0.0,0.0,0.0,0.1339325,0.0,0.022680000000000002,0.073,0.003696629672054835,0.0035857307818931896
2015-04-01 08:00:00-05:00,2.220446049250313e-16,1.0,0.9999999999999998,0.0,6.795823926507078e-18,7.081963881307377e-18,0.0,0.03983028694206204,6.795823926507078e-18,0.13295221305793795,0.0,0.0,0.13295221305793795,5.461124107341087e-19,0.0008385323566749912,0.002096330891687478,0.002096330891687478,0.0,0.0,0.0,0.14648250000000002,0.0,0.023569999999999997,0.073,0.16770647133499808,0.16267527719494815
2015-04-01 08:15:00-05:00,0.0,1.0,1.0,0.0,0.0,6.938893903907227e-18,0.0,0.039851492712646486,0.0,0.12096600728735353,0.0,0.0,0.12096600728735353,0.0,0.0008389787939504532,0.002097446984876133,0.002097446984876133,0.0,0.0,0.0,0.1453825,0.0,0.023569999999999997,0.073,0.16779575879009048,0.16276188602638775
2015-04-01 08:30:00-05:00,0.0,1.0,1.0,0.0,0.0,-1.3877787807814454e-17,0.0,0.1077411387989458,0.0,0.025091361201054197,0.0,0.0,0.025091361201054197,0.0,0.00226823450103044,0.005670586252576101,0.005670586252576101,0.0,0.0,0.0,0.25915,0.0,0.023569999999999997,0.073,0.4536469002060876,0.4400374931999049
2015-04-01 08:45:00-05:00,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10772584876273307,0.0,0.04065665123726693,0.0,0.0,0.04065665123726693,0.0,0.0022679126055312245,0.005669781513828061,0.005669781513828061,0.0,0.0,0.0,0.394,0.0,0.023569999999999997,0.073,0.45358252110624453,0.43997504547305716
2015-04-01 09:00:00-05:00,1.0,0.0,0.0,1.0,0.04863523741285314,0.0,0.0,0.1356825,0.04863523741285314,0.0,0.0,0.0,0.0,0.003908327678496877,0.003880373419217965,0.007141184210526323,0.007141184210526323,0.0,0.0,0.044726909734356265,0.4261175,0.06866362173592172,0.025,0.073,0.5712947368421053,0.7527924433282844
2015-04-01 09:15:00-05:00,1.0,0.0,0.0,1.0,0.03384262412151565,0.0,0.0,0.1496675,0.03384262412151565,0.0,0.0,0.0,0.0,0.0027195932744049963,0.0038633710341371757,0.007877236842105272,0.007877236842105272,0.0,0.0,0.07584994058146691,0.3890825,0.06674673230626936,0.025,0.073,0.6301789473684212,0.7494939806226113
